permutation,layer,projected_trait,g_1,g_3
892,32,fairness,0.0,0.0
892,32,compassion,0.03060915094323502,0.0865302197167806
892,40,honesty,0.05527333563066275,0.14931385702471636
892,40,harmlessness,0.005539166526735243,0.01643542249592141
892,40,fairness,0.0015425129301166636,0.0046133066201257174
892,40,compassion,0.026107619923748118,0.07443615793152374
892,47,honesty,0.02744723645054407,0.07805682129055287
892,47,harmlessness,0.0,0.0
892,47,fairness,0.048310568672837506,0.13216205769051065
892,47,compassion,0.008856141049719154,0.026106025854723373
893,32,honesty,0.0,0.0
893,32,harmlessness,0.0,0.0
893,32,fairness,0.013177577868521154,0.03851759635501062
893,32,compassion,0.027919990702377776,0.07933017652513387
893,40,honesty,0.006468162450355723,0.01915667043826196
893,40,harmlessness,0.024046894618792322,0.06883037052328524
893,40,fairness,0.006380825192979787,0.018901264252693846
893,40,compassion,0.039394501348922355,0.10955201040352909
893,47,honesty,0.027561379570740837,0.0783644727552838
893,47,harmlessness,0.0,0.0
893,47,fairness,0.039342462721894886,0.10941785259224433
893,47,compassion,0.04662041365697011,0.12793269101973187
894,32,honesty,0.0,0.0
894,32,harmlessness,0.0,0.0
894,32,fairness,0.0029576597904191018,0.008820801511358478
894,32,compassion,0.0,0.0
894,40,honesty,0.0,0.0
894,40,harmlessness,0.05181881484973759,0.1408582313304632
894,40,fairness,0.016404972328586714,0.04765147473681262
894,40,compassion,0.034391559520167744,0.09653471946033745
894,47,honesty,0.07404765315296695,0.19348825680130968
894,47,harmlessness,0.03052317718735333,0.08630116034470853
894,47,fairness,0.0,0.0
894,47,compassion,0.004766958838255141,0.014165820745953302
895,32,honesty,0.04069470917503623,0.11289561877845845
895,32,harmlessness,0.009121855330305255,0.026875261496249934
895,32,fairness,0.0,0.0
895,32,compassion,0.0034756012891372936,0.010354825378542968
895,40,honesty,0.07405841204146006,0.19351274318434175
895,40,harmlessness,0.0,0.0
895,40,fairness,0.05187893145264537,0.1410062837045363
895,40,compassion,0.0,0.0
895,47,honesty,0.0,0.0
895,47,harmlessness,0.04008147651990696,0.11132063844749243
895,47,fairness,0.0,0.0
895,47,compassion,0.011383852293557718,0.03339131332315572
896,32,honesty,0.0,0.0
896,32,harmlessness,0.0,0.0
896,32,fairness,0.0,0.0
896,32,compassion,0.03716054089942855,0.10376937080264623
896,40,honesty,0.018026421892206587,0.052197400934766255
896,40,harmlessness,0.020584189855284023,0.059310838447685595
896,40,fairness,0.00022702896049633123,0.000680777768950566
896,40,compassion,0.012559919494358257,0.03675644256406739
896,47,honesty,0.0,0.0
896,47,harmlessness,0.0358404723131223,0.10032968998703773
896,47,fairness,0.0,0.0
896,47,compassion,0.0,0.0
897,32,honesty,0.003824293717362717,0.01138579589665862
897,32,harmlessness,0.031161006314421764,0.0879987591633636
897,32,fairness,0.016307536775767188,0.047377393164559495
897,32,compassion,0.0,0.0
897,40,honesty,0.0,0.0
897,40,harmlessness,0.0,0.0
897,40,fairness,0.0,0.0
897,40,compassion,0.0,0.0
897,47,honesty,0.019267571061180024,0.055657927054267906
897,47,harmlessness,0.001159999604249303,0.003471943905634885
897,47,fairness,0.029924119604797114,0.08470303152208009
897,47,compassion,0.016059174447631913,0.04667829362249294
898,32,honesty,0.036472361907434026,0.1019783063318195
898,32,harmlessness,0.0,0.0
898,32,fairness,0.026477220093435012,0.07543693938572321
898,32,compassion,0.018319197503312224,0.05301520064726667
898,40,honesty,0.0,0.0
898,40,harmlessness,0.0,0.0
898,40,fairness,0.0,0.0
898,40,compassion,0.0,0.0
898,47,honesty,0.0,0.0
898,47,harmlessness,0.003774447771140459,0.011238505013026638
898,47,fairness,0.01766800166149333,0.05119497903517288
898,47,compassion,0.07031408625105268,0.1849351645334437
899,32,honesty,0.04321078132690716,0.11932048151186089
899,32,harmlessness,0.0,0.0
899,32,fairness,0.0,0.0
899,32,compassion,0.0252833711160535,0.07219923332715072
899,40,honesty,0.0,0.0
899,40,harmlessness,0.0,0.0
899,40,fairness,0.0,0.0
899,40,compassion,0.0437199243009239,0.12061335904823384
899,47,honesty,0.04024262280147709,0.11173486069868568
899,47,harmlessness,0.03397171556443637,0.09543122203165705
899,47,fairness,0.009934954837531472,0.029224182643147533
899,47,compassion,0.0,0.0
900,32,honesty,0.05137252666911102,0.13975812409295277
900,32,harmlessness,0.004713437827398043,0.01400825936303863
900,32,fairness,0.0,0.0
900,32,compassion,0.0,0.0
900,40,honesty,0.0,0.0
900,40,harmlessness,0.0,0.0
900,40,fairness,0.055283538715438375,0.14933867527388314
900,40,compassion,0.0,0.0
900,47,honesty,0.01196149285292851,0.03504607188210353
900,47,harmlessness,0.01885678722528855,0.054514427746420416
900,47,fairness,0.033823842202250355,0.095042145540126
900,47,compassion,0.005996988765413375,0.017777740476417107
901,32,honesty,0.0,0.0
901,32,harmlessness,0.0,0.0
901,32,fairness,0.0,0.0
901,32,compassion,0.0,0.0
901,40,honesty,0.0,0.0
901,40,harmlessness,0.0,0.0
901,40,fairness,0.02354727177540222,0.06746460074813594
901,40,compassion,0.0,0.0
901,47,honesty,0.03700481290978459,0.10336447277615363
901,47,harmlessness,0.046917946686906985,0.12867911988751943
901,47,fairness,0.0,0.0
901,47,compassion,0.046060466151652636,0.12652573022616692
902,32,honesty,0.0,0.0
902,32,harmlessness,0.0,0.0
902,32,fairness,0.0,0.0
902,32,compassion,0.0,0.0
902,40,honesty,0.006307112408517418,0.018685632456892528
902,40,harmlessness,0.008959674308866029,0.02640584734252084
902,40,fairness,0.013244225818510385,0.03870737892098675
902,40,compassion,0.0,0.0
902,47,honesty,0.008379621572931003,0.024724500798255
902,47,harmlessness,0.012706317413489363,0.03717425643667832
902,47,fairness,0.06704551686216421,0.17735485477384025
902,47,compassion,0.0,0.0
903,32,honesty,0.016294507946710717,0.04734073584720144
903,32,harmlessness,0.1050580250187586,0.26044946271599695
903,32,fairness,0.02358584374771484,0.06757013399815905
903,32,compassion,0.023656698353564667,0.06776395230294192
903,40,honesty,0.03161714203043287,0.08921027802924832
903,40,harmlessness,0.0,0.0
903,40,fairness,0.0,0.0
903,40,compassion,0.0,0.0
903,47,honesty,0.0,0.0
903,47,harmlessness,0.03782359050764726,0.10549069762432477
903,47,fairness,0.014962893217925198,0.04358438272442605
903,47,compassion,0.006398005097700863,0.018951511557988295
904,32,honesty,0.008932077818951627,0.02632594271881151
904,32,harmlessness,0.0,0.0
904,32,fairness,0.03952110218511285,0.10987828471874932
904,32,compassion,0.03211754082882045,0.09053697265493595
904,40,honesty,0.035138921730067454,0.09849476548014595
904,40,harmlessness,0.0,0.0
904,40,fairness,0.01902522729989109,0.0549835334561639
904,40,compassion,0.0,0.0
904,47,honesty,0.028143935401250108,0.07993257192246694
904,47,harmlessness,0.04398099138238107,0.12127535358528403
904,47,fairness,0.0,0.0
904,47,compassion,0.0,0.0
905,32,honesty,0.03359427931731687,0.09443770469287328
905,32,harmlessness,0.0,0.0
905,32,fairness,0.010692773243967712,0.03140667091110247
905,32,compassion,0.0,0.0
905,40,honesty,0.0,0.0
905,40,harmlessness,0.026642592657492525,0.07588427055353976
905,40,fairness,0.00946599094957551,0.027870332223547015
905,40,compassion,0.0,0.0
905,47,honesty,0.04912724216677332,0.13419633482284898
905,47,harmlessness,0.0014868026797259374,0.004447183869389327
905,47,fairness,0.005202587826690866,0.015447034374086404
905,47,compassion,0.060447183624065724,0.16178290851563693
906,32,honesty,0.0,0.0
906,32,harmlessness,0.0,0.0
906,32,fairness,0.0,0.0
906,32,compassion,0.0,0.0
906,40,honesty,0.03358528401833935,0.0944140094121815
906,40,harmlessness,0.0,0.0
906,40,fairness,0.017797708359226,0.0515579001371672
906,40,compassion,0.03752190117211722,0.10470801586957806
906,47,honesty,0.0,0.0
906,47,harmlessness,0.0,0.0
906,47,fairness,0.0064621428895787,0.019139069860314144
906,47,compassion,0.0,0.0
907,32,honesty,0.0,0.0
907,32,harmlessness,0.0,0.0
907,32,fairness,0.0,0.0
907,32,compassion,0.026963527933809132,0.07675159618597731
907,40,honesty,0.0,0.0
907,40,harmlessness,0.0,0.0
907,40,fairness,0.0,0.0
907,40,compassion,0.018209644086739054,0.052709297176909795
907,47,honesty,0.030579808575159267,0.08645205136229986
907,47,harmlessness,0.0,0.0
907,47,fairness,0.0,0.0
907,47,compassion,0.023632843882170216,0.0676987057580984
908,32,honesty,0.007993087231551899,0.023601956697223266
908,32,harmlessness,0.04790741380069987,0.13115559105609972
908,32,fairness,0.0,0.0
908,32,compassion,0.0,0.0
908,40,honesty,0.03207757181790596,0.09043109553079585
908,40,harmlessness,0.0,0.0
908,40,fairness,0.034439681750035867,0.0966610908379659
908,40,compassion,0.0010745642991984638,0.003216779624509617
908,47,honesty,0.004137717717088026,0.012311272014594721
908,47,harmlessness,0.013549343733925525,0.03957558479797871
908,47,fairness,0.0365204971591481,0.10210373327539907
908,47,compassion,0.0,0.0
909,32,honesty,0.0,0.0
909,32,harmlessness,0.06504396035175074,0.172669645857093
909,32,fairness,0.03501151801723337,0.09816102131871936
909,32,compassion,0.0,0.0
909,40,honesty,0.0,0.0
909,40,harmlessness,0.0,0.0
909,40,fairness,0.03292160016466691,0.09266353668483646
909,40,compassion,0.0,0.0
909,47,honesty,0.0,0.0
909,47,harmlessness,0.0,0.0
909,47,fairness,0.0,0.0
909,47,compassion,0.046834905705432785,0.12847087452751688
910,32,honesty,0.0,0.0
910,32,harmlessness,0.004338843762234729,0.012904549637307625
910,32,fairness,0.0,0.0
910,32,compassion,0.0,0.0
910,40,honesty,0.0,0.0
910,40,harmlessness,0.0,0.0
910,40,fairness,0.0249367193197896,0.07125635834382804
910,40,compassion,0.008914344831896803,0.026274592932258665
910,47,honesty,0.0,0.0
910,47,harmlessness,0.010066201215501018,0.029602631555020704
910,47,fairness,0.0,0.0
910,47,compassion,0.0,0.0
911,32,honesty,0.01666625868455393,0.048385950517612665
911,32,harmlessness,0.0,0.0
911,32,fairness,0.01613206033639966,0.04688352529162379
911,32,compassion,0.0,0.0
911,40,honesty,0.0,0.0
911,40,harmlessness,0.009287631757812167,0.02735477315369646
911,40,fairness,0.0,0.0
911,40,compassion,0.0,0.0
911,47,honesty,0.0032513762737013687,0.009691109931311113
911,47,harmlessness,0.0,0.0
911,47,fairness,0.02232263194597608,0.0641058722541193
911,47,compassion,0.0,0.0
912,32,honesty,0.044689444691042565,0.12306859934579198
912,32,harmlessness,0.009897040023530888,0.029114819012503457
912,32,fairness,0.0,0.0
912,32,compassion,0.02337481930576161,0.06699257905672885
912,40,honesty,0.022294808398093655,0.06402937969019748
912,40,harmlessness,0.0,0.0
912,40,fairness,0.041389165567662686,0.11467489986874299
912,40,compassion,0.0,0.0
912,47,honesty,0.023756487336477186,0.06803682983657812
912,47,harmlessness,0.05530260417573493,0.14938504815178255
912,47,fairness,0.013020411243981516,0.03806986318266376
912,47,compassion,0.0019986219895809978,0.005971994449884603
913,32,honesty,0.0,0.0
913,32,harmlessness,0.01744521296374847,0.05057118858196103
913,32,fairness,0.01264081973481699,0.03698735815074949
913,32,compassion,0.0,0.0
913,40,honesty,0.0,0.0
913,40,harmlessness,0.06009022992518122,0.1609300431821716
913,40,fairness,0.015586292898643314,0.045345346976788284
913,40,compassion,0.0,0.0
913,47,honesty,0.0,0.0
913,47,harmlessness,0.0,0.0
913,47,fairness,0.013180519056504449,0.038525972539070176
913,47,compassion,0.02444261154400444,0.06991025616332913
914,32,honesty,0.032478780874759305,0.09149316942189595
914,32,harmlessness,0.03261884111100892,0.09186355774506992
914,32,fairness,0.0,0.0
914,32,compassion,0.0,0.0
914,40,honesty,0.005019912915936398,0.014910044497904762
914,40,harmlessness,0.0,0.0
914,40,fairness,9.771334232092079e-05,0.00029308275077245317
914,40,compassion,0.0,0.0
914,47,honesty,0.03092064727276226,0.08735951624295185
914,47,harmlessness,0.011696143968716936,0.034286394689243514
914,47,fairness,0.0,0.0
914,47,compassion,0.0,0.0
915,32,honesty,0.010370973880733844,0.03048069270635301
915,32,harmlessness,0.003798764329126543,0.011310362186532228
915,32,fairness,0.0,0.0
915,32,compassion,0.0,0.0
915,40,honesty,0.0137426491551411,0.04012509719917491
915,40,harmlessness,0.0,0.0
915,40,fairness,0.03238654671047878,0.09124915038872448
915,40,compassion,0.030844005028154885,0.08715556190519375
915,47,honesty,0.001020917883899145,0.0030565127546302996
915,47,harmlessness,0.0,0.0
915,47,fairness,0.030496844041839898,0.08623098624720932
915,47,compassion,0.08686432844590398,0.2220214900672165
916,32,honesty,0.02221800815683643,0.06381819798379229
916,32,harmlessness,0.0,0.0
916,32,fairness,0.0,0.0
916,32,compassion,0.0012508679954106804,0.003743239389528996
916,40,honesty,0.026691421943367336,0.076016299576939
916,40,harmlessness,0.006668496595898241,0.019742188355999588
916,40,fairness,0.0,0.0
916,40,compassion,0.0,0.0
916,47,honesty,0.008983656425102538,0.02647527964316225
916,47,harmlessness,0.03647204626543846,0.10197748378316984
916,47,fairness,0.0,0.0
916,47,compassion,0.008251295529925397,0.02435201524077444
917,32,honesty,0.07272133623483817,0.19046261672278503
917,32,harmlessness,0.014115657090839472,0.04118428478928438
917,32,fairness,0.036235921453875594,0.10136188197434783
917,32,compassion,0.03617491388851289,0.10120274079822417
917,40,honesty,0.0,0.0
917,40,harmlessness,0.011938158539942716,0.034979298790670056
917,40,fairness,0.0,0.0
917,40,compassion,0.0,0.0
917,47,honesty,0.028381744404549717,0.08057170229225277
917,47,harmlessness,0.0029543575719873784,0.008811010962056902
917,47,fairness,0.001397127600633191,0.004179703643254656
917,47,compassion,0.029082284346117038,0.0824511192490388
918,32,honesty,0.0005473447036725737,0.0016402385592414006
918,32,harmlessness,0.0,0.0
918,32,fairness,0.02361506887047252,0.06765008383376248
918,32,compassion,0.03294305600346242,0.09272019486613332
918,40,honesty,0.0,0.0
918,40,harmlessness,0.03576083665045408,0.10012164254304803
918,40,fairness,0.03263654473817128,0.09191036099733205
918,40,compassion,0.0,0.0
918,47,honesty,0.01121643834900502,0.032911026057462996
918,47,harmlessness,0.0,0.0
918,47,fairness,0.0,0.0
918,47,compassion,0.014451750541772003,0.04213733511418549
919,32,honesty,0.0018646403560024613,0.005573137274663626
919,32,harmlessness,0.0,0.0
919,32,fairness,0.0,0.0
919,32,compassion,0.0,0.0
919,40,honesty,0.019895650666488015,0.05740281912624915
919,40,harmlessness,0.0,0.0
919,40,fairness,0.02374475231839747,0.06800474528849058
919,40,compassion,0.018096953852887804,0.05239449986621534
919,47,honesty,0.009027794880664379,0.026603050869100885
919,47,harmlessness,0.0009683829500325134,0.0028995331331990518
919,47,fairness,0.03426432616699337,0.09620048865928811
919,47,compassion,0.07406450395085326,0.19352660748345288
920,32,honesty,0.0,0.0
920,32,harmlessness,0.051505190852245086,0.14008532931300355
920,32,fairness,0.019675525537556048,0.05679176112018228
920,32,compassion,0.06120983158561762,0.16360145922429242
920,40,honesty,0.0,0.0
920,40,harmlessness,0.0,0.0
920,40,fairness,0.0,0.0
920,40,compassion,0.013081236205952444,0.03824317266798739
920,47,honesty,0.014746769598492327,0.04297288628929606
920,47,harmlessness,0.002144925668730204,0.006407290681690264
920,47,fairness,0.0015133004041454204,0.0045262022051835655
920,47,compassion,0.019619985826697762,0.05663750345018879
921,32,honesty,0.0,0.0
921,32,harmlessness,0.0,0.0
921,32,fairness,0.0,0.0
921,32,compassion,0.02651345751080285,0.07553498528646493
921,40,honesty,0.0407361065627728,0.11300181197917798
921,40,harmlessness,0.0,0.0
921,40,fairness,0.0,0.0
921,40,compassion,0.0,0.0
921,47,honesty,0.0,0.0
921,47,harmlessness,0.04236354537891762,0.11716369695161027
921,47,fairness,0.0049646578287163776,0.014747540501340547
921,47,compassion,0.10857379884603621,0.2676104337351807
922,32,honesty,0.02039403108928469,0.05878439183841924
922,32,harmlessness,0.0,0.0
922,32,fairness,0.0,0.0
922,32,compassion,0.018899149303663376,0.05463243482579925
922,40,honesty,0.0,0.0
922,40,harmlessness,0.020912624188178745,0.06021918998633473
922,40,fairness,0.0,0.0
922,40,compassion,0.0,0.0
922,47,honesty,0.0,0.0
922,47,harmlessness,0.0004370091612586119,0.0013098826223635431
922,47,fairness,0.06311240130070342,0.1681167058874661
922,47,compassion,0.0,0.0
923,32,honesty,0.0,0.0
923,32,harmlessness,0.008800203470973565,0.02594398570678522
923,32,fairness,0.0007214510248710508,0.0021612346247431367
923,32,compassion,0.02027681706432057,0.05845969798942761
923,40,honesty,0.011151574650351638,0.032724856588712756
923,40,harmlessness,0.0,0.0
923,40,fairness,0.0,0.0
923,40,compassion,0.02153348889365608,0.06193319130666667
923,47,honesty,0.0,0.0
923,47,harmlessness,0.0,0.0
923,47,fairness,0.014111617150326838,0.041172821269473234
923,47,compassion,0.0,0.0
924,32,honesty,0.036560293811439465,0.10220741517714964
924,32,harmlessness,0.009205530148732242,0.027117331618659254
924,32,fairness,0.0,0.0
924,32,compassion,0.0,0.0
924,40,honesty,0.0,0.0
924,40,harmlessness,0.0,0.0
924,40,fairness,0.0,0.0
924,40,compassion,0.0,0.0
924,47,honesty,0.0,0.0
924,47,harmlessness,0.0,0.0
924,47,fairness,0.031623609279849106,0.08922744041415107
924,47,compassion,0.0,0.0
925,32,honesty,0.0,0.0
925,32,harmlessness,0.0,0.0
925,32,fairness,0.014206617911583104,0.041442342679142374
925,32,compassion,0.0,0.0
925,40,honesty,0.0,0.0
925,40,harmlessness,0.0,0.0
925,40,fairness,0.037306384306049115,0.10414835574929475
925,40,compassion,0.0,0.0
925,47,honesty,0.028388494833459864,0.08058983620302188
925,47,harmlessness,0.0,0.0
925,47,fairness,0.037191762332403906,0.10385051933109417
925,47,compassion,0.0030213754679623145,0.009009683132704411
926,32,honesty,0.010480254971212893,0.03079528013812375
926,32,harmlessness,0.0,0.0
926,32,fairness,0.0,0.0
926,32,compassion,0.0,0.0
926,40,honesty,0.007170610648143689,0.021207687800501498
926,40,harmlessness,0.0,0.0
926,40,fairness,0.0,0.0
926,40,compassion,0.0,0.0
926,47,honesty,0.04432327568163578,0.12214233065671697
926,47,harmlessness,0.0,0.0
926,47,fairness,0.03532491128605957,0.09898169469041336
926,47,compassion,0.013662747734901365,0.03989801030486439
927,32,honesty,0.0,0.0
927,32,harmlessness,0.03278172667285935,0.09229406255421774
927,32,fairness,0.0,0.0
927,32,compassion,0.0003737530209155365,0.0011204215408754073
927,40,honesty,0.0,0.0
927,40,harmlessness,0.001784232997022539,0.005333665985375211
927,40,fairness,0.0055581755435564414,0.016491204610371027
927,40,compassion,0.0,0.0
927,47,honesty,0.05137548114512071,0.13976541277757362
927,47,harmlessness,0.0006590576345967745,0.0019745701926692717
927,47,fairness,0.0,0.0
927,47,compassion,0.024922097131201804,0.07121655937349303
928,32,honesty,0.0,0.0
928,32,harmlessness,0.0136379127209858,0.039827412608833476
928,32,fairness,0.040539838680929606,0.11249819841177192
928,32,compassion,0.016524545235806272,0.047987686320683204
928,40,honesty,0.0,0.0
928,40,harmlessness,0.0,0.0
928,40,fairness,0.0,0.0
928,40,compassion,0.025201019442611668,0.071975353749381
928,47,honesty,0.01329184381309505,0.038842942781889434
928,47,harmlessness,0.03942913127698264,0.10964127349864096
928,47,fairness,0.0,0.0
928,47,compassion,0.004905573196159266,0.014573734545370375
929,32,honesty,0.024296602689828417,0.0695119973079499
929,32,harmlessness,0.0,0.0
929,32,fairness,0.020530561168496372,0.05916240860788942
929,32,compassion,0.02045613897861031,0.058956377242725774
929,40,honesty,0.009490442976032312,0.027940984291864625
929,40,harmlessness,0.0,0.0
929,40,fairness,0.0,0.0
929,40,compassion,0.04112604569892451,0.11400129237672983
929,47,honesty,0.0,0.0
929,47,harmlessness,0.006528789003694707,0.01933391293475054
929,47,fairness,0.026526647426537917,0.07557066928005472
929,47,compassion,0.013509768560246395,0.0394630328010831
930,32,honesty,0.024398586148358804,0.06979019430876997
930,32,harmlessness,0.0,0.0
930,32,fairness,0.019231635134507624,0.055557964403090465
930,32,compassion,0.0,0.0
930,40,honesty,0.03575942036741567,0.10011794195674356
930,40,harmlessness,0.03874318680693478,0.10787102581257944
930,40,fairness,0.0,0.0
930,40,compassion,0.0,0.0
930,47,honesty,0.03702754134997003,0.1034235821226902
930,47,harmlessness,0.0,0.0
930,47,fairness,0.0,0.0
930,47,compassion,0.0,0.0
931,32,honesty,0.043651962516001216,0.12044092229700104
931,32,harmlessness,0.0,0.0
931,32,fairness,0.0,0.0
931,32,compassion,0.06413099916753472,0.17052156129206752
931,40,honesty,0.0,0.0
931,40,harmlessness,3.0909945420992393e-05,9.272410406898523e-05
931,40,fairness,0.0,0.0
931,40,compassion,0.0,0.0
931,47,honesty,0.010093411799945051,0.029681068897740286
931,47,harmlessness,0.009694581371750595,0.028530560435798782
931,47,fairness,0.0,0.0
931,47,compassion,0.0,0.0
932,32,honesty,0.0,0.0
932,32,harmlessness,0.0,0.0
932,32,fairness,0.0,0.0
932,32,compassion,0.0,0.0
932,40,honesty,0.0,0.0
932,40,harmlessness,0.010654648902941417,0.03129702899747765
932,40,fairness,0.0,0.0
932,40,compassion,0.0,0.0
932,47,honesty,0.040196579773902896,0.11161653353320104
932,47,harmlessness,0.03192840202089968,0.09003580716764922
932,47,fairness,0.0,0.0
932,47,compassion,0.05406772401586072,0.1463748608851821
933,32,honesty,0.0,0.0
933,32,harmlessness,0.0,0.0
933,32,fairness,0.009331244039934225,0.027480870697977267
933,32,compassion,0.0,0.0
933,40,honesty,0.0,0.0
933,40,harmlessness,0.08881165035456531,0.22624802931740273
933,40,fairness,0.01103134512802795,0.03237965312655415
933,40,compassion,0.0,0.0
933,47,honesty,0.028794048563209867,0.08167843976718266
933,47,harmlessness,0.01812180414923411,0.052463930307827304
933,47,fairness,0.0029630479360711207,0.008836776225102738
933,47,compassion,0.0,0.0
934,32,honesty,0.0,0.0
934,32,harmlessness,0.012391038499868237,0.03627416631683955
934,32,fairness,0.0,0.0
934,32,compassion,0.0,0.0
934,40,honesty,0.0,0.0
934,40,harmlessness,0.023376988642829,0.06699851870670116
934,40,fairness,0.006386092528521479,0.018916670370923913
934,40,compassion,0.0,0.0
934,47,honesty,0.0750897837036794,0.19585581025302162
934,47,harmlessness,0.0,0.0
934,47,fairness,0.02605081109457241,0.07428220966060552
934,47,compassion,0.0,0.0
935,32,honesty,0.0,0.0
935,32,harmlessness,0.011743794758130506,0.03442287394128853
935,32,fairness,0.024291764498393494,0.06949879669090604
935,32,compassion,0.0,0.0
935,40,honesty,0.0,0.0
935,40,harmlessness,0.02886332061939864,0.08186421565101429
935,40,fairness,0.0,0.0
935,40,compassion,0.002726928369936043,0.008136410293689526
935,47,honesty,0.0,0.0
935,47,harmlessness,0.02428406597797285,0.06947779139351085
935,47,fairness,0.0,0.0
935,47,compassion,0.03819571762197818,0.10645490953759233
936,32,honesty,0.008545087745805594,0.02520451367552141
936,32,harmlessness,0.04644840704122274,0.12750080275479359
936,32,fairness,0.0,0.0
936,32,compassion,0.0,0.0
936,40,honesty,0.007895369969773854,0.0233179029676242
936,40,harmlessness,0.0,0.0
936,40,fairness,0.0,0.0
936,40,compassion,0.029557832479322255,0.08372409206262586
936,47,honesty,0.0,0.0
936,47,harmlessness,0.0,0.0
936,47,fairness,0.0,0.0
936,47,compassion,0.0,0.0
937,32,honesty,0.048846692544400216,0.1334981877670202
937,32,harmlessness,0.0,0.0
937,32,fairness,0.04368086060347627,0.12051424954059797
937,32,compassion,0.0,0.0
937,40,honesty,0.0,0.0
937,40,harmlessness,0.0,0.0
937,40,fairness,0.0,0.0
937,40,compassion,0.014783657144585948,0.04307729161388382
937,47,honesty,0.018004471487760923,0.052136050397548504
937,47,harmlessness,0.0010798977053004476,0.0032327111212578515
937,47,fairness,0.0,0.0
937,47,compassion,0.0,0.0
938,32,honesty,0.0,0.0
938,32,harmlessness,0.0,0.0
938,32,fairness,0.037854627019668186,0.10557116677444868
938,32,compassion,0.0,0.0
938,40,honesty,0.004061923044262764,0.012087571561835897
938,40,harmlessness,0.010036102480649685,0.029515859069105147
938,40,fairness,0.0,0.0
938,40,compassion,0.03610813299260536,0.10102849808781972
938,47,honesty,0.022533095527448293,0.06468421537406134
938,47,harmlessness,0.03953413098683021,0.10991185371680003
938,47,fairness,0.0,0.0
938,47,compassion,0.027741214185763714,0.07884891336911638
939,32,honesty,0.0,0.0
939,32,harmlessness,0.02188352691727127,0.06289773231549106
939,32,fairness,0.0,0.0
939,32,compassion,0.007822389971888062,0.023105686534383874
939,40,honesty,0.0,0.0
939,40,harmlessness,0.0,0.0
939,40,fairness,0.0,0.0
939,40,compassion,0.002327765962568014,0.006950937575909766
939,47,honesty,0.003085019589637357,0.009198304867496704
939,47,harmlessness,0.0,0.0
939,47,fairness,0.0,0.0
939,47,compassion,0.0,0.0
940,32,honesty,0.034568645000552164,0.09699964258243146
940,32,harmlessness,0.0,0.0
940,32,fairness,0.0012588411179106445,0.003767039146191923
940,32,compassion,0.0,0.0
940,40,honesty,0.039075295896852116,0.10872867722080387
940,40,harmlessness,0.0008093673687807079,0.002424178005195082
940,40,fairness,0.03629141685343833,0.1015066129522533
940,40,compassion,0.0,0.0
940,47,honesty,0.04606813372056949,0.12654501574745755
940,47,harmlessness,0.021046464234264078,0.06058902327989369
940,47,fairness,0.0,0.0
940,47,compassion,0.01596297669579004,0.04640733177606003
941,32,honesty,0.0067303153589734575,0.01992277298686667
941,32,harmlessness,0.014021115896156759,0.04091597250351869
941,32,fairness,0.0,0.0
941,32,compassion,0.0,0.0
941,40,honesty,0.007077100787575984,0.02093498437392674
941,40,harmlessness,0.010847018051667818,0.03185009700077392
941,40,fairness,0.0,0.0
941,40,compassion,0.006434658885416784,0.01905870413641848
941,47,honesty,0.01492466721728257,0.04347626410462333
941,47,harmlessness,0.0,0.0
941,47,fairness,0.0,0.0
941,47,compassion,0.0,0.0
942,32,honesty,0.0,0.0
942,32,harmlessness,0.0,0.0
942,32,fairness,0.0,0.0
942,32,compassion,0.0,0.0
942,40,honesty,0.017717703146407547,0.051334065955429824
942,40,harmlessness,0.0,0.0
942,40,fairness,0.06772809074310604,0.17894505797957594
942,40,compassion,0.007093990606295294,0.0209842477066634
942,47,honesty,0.012308938032695964,0.03603959579535112
942,47,harmlessness,0.0,0.0
942,47,fairness,0.0,0.0
942,47,compassion,0.06694234882444533,0.17711416944752034
943,32,honesty,0.03367327879638672,0.09464576961487933
943,32,harmlessness,0.011224633185138057,0.03293454322184363
943,32,fairness,0.019762724952102156,0.057033884896007185
943,32,compassion,0.017518325617189787,0.05077595734304921
943,40,honesty,0.0,0.0
943,40,harmlessness,0.02699323628406036,0.07683182940182114
943,40,fairness,0.040092711024661984,0.11134952446015677
943,40,compassion,0.021627566997913537,0.06219255374783532
943,47,honesty,0.027198640240358198,0.07738631560570197
943,47,harmlessness,0.0,0.0
943,47,fairness,0.0,0.0
943,47,compassion,0.0,0.0
944,32,honesty,0.0038197359092586487,0.011372329139801528
944,32,harmlessness,0.03497423281395734,0.0980633196948384
944,32,fairness,0.05920758877021631,0.1588164841443486
944,32,compassion,0.0,0.0
944,40,honesty,0.0,0.0
944,40,harmlessness,0.0,0.0
944,40,fairness,0.020954563217044232,0.06033509838452258
944,40,compassion,0.0,0.0
944,47,honesty,0.011568646421254417,0.03392109691099445
944,47,harmlessness,0.0,0.0
944,47,fairness,0.0,0.0
944,47,compassion,0.010174421954119644,0.029914539566140687
945,32,honesty,0.005510485552041088,0.016351250002331938
945,32,harmlessness,0.0071498145994581585,0.02114704884129262
945,32,fairness,0.0,0.0
945,32,compassion,0.0,0.0
945,40,honesty,0.006007448854908246,0.017808380692328936
945,40,harmlessness,0.002080144103757979,0.006214577876220806
945,40,fairness,0.004494455612915671,0.013363245808485573
945,40,compassion,0.0,0.0
