item_id,layer,projected_trait,item_mean_projection,item_sd_projection,n_variants
deontology_test_001221,40,fairness,-1664.9446683023998,1294.794826215028,1
deontology_test_001228,40,fairness,2362.2018160726,788.219619496214,1
deontology_test_001255,40,fairness,-2361.0393948649,543.8056759388775,1
deontology_test_001513,40,fairness,-1753.1184964273998,2463.0043088498655,1
deontology_test_001584,40,fairness,-6778.3626370524,4937.933396122638,1
deontology_test_001702,40,fairness,602.4029879476002,4293.172010086233,1
deontology_test_001725,40,fairness,-1085.2903714273998,1333.6131062607894,1
deontology_test_001728,40,fairness,-1640.1331448648998,1836.3895205470096,1
deontology_test_001746,40,fairness,-1573.2591214273998,866.7683347793385,1
deontology_test_001788,40,fairness,-3966.2708401774,1533.3792349095374,1
deontology_test_001822,40,fairness,-1551.3401761148998,482.8476458833376,1
deontology_test_001839,40,fairness,42.938144197600195,1123.308175311431,1
deontology_test_001937,40,fairness,-1588.4700589273998,672.6782700237598,1
deontology_test_001949,40,fairness,2761.9117770101,1177.1048172344645,1
deontology_test_001957,40,fairness,-4380.6292386149,1524.6374233930565,1
deontology_test_002037,40,fairness,2463.3795504476,1989.4035467821152,1
deontology_test_002044,40,fairness,-1786.0559964273998,1724.2734271933962,1
deontology_test_002157,40,fairness,-6724.8206448649,937.9024863476179,1
deontology_test_002184,40,fairness,-2332.5735745524,1566.812350135299,1
deontology_test_002228,40,fairness,-1737.5579495523998,1261.9027716094959,1
deontology_test_002315,40,fairness,-2951.9690823649,434.48833068436375,1
deontology_test_002389,40,fairness,3486.5768160726,2028.4817419085305,1
deontology_test_002575,40,fairness,-2684.0931058024,1606.3935527074977,1
deontology_test_002787,40,fairness,-1613.1888089273998,1655.891476387715,1
deontology_test_002791,40,fairness,-1567.2796292398998,1371.6871877589892,1
deontology_test_002813,40,fairness,-72.9759183023998,2465.9569175929328,1
deontology_test_002861,40,fairness,-2617.3567776774,1333.8454211693584,1
deontology_test_002889,40,fairness,27.144198885100195,2024.9706479137574,1
deontology_test_003027,40,fairness,-1376.9593167398998,907.352814464773,1
deontology_test_003044,40,fairness,-1479.4016995523998,1370.5673065061835,1
deontology_test_003069,40,fairness,-1002.7102933023998,2157.3204613742873,1
deontology_test_003126,40,fairness,-947.0345120523998,2585.997661973054,1
deontology_test_003188,40,fairness,-302.0393948648998,1303.110742259284,1
deontology_test_003246,40,fairness,-502.6878323648998,1292.692458211888,1
deontology_test_003264,40,fairness,-3397.5315823649,1369.2514617277845,1
deontology_test_003285,40,fairness,760.2623629476002,1715.2881700555151,1
deontology_test_003286,40,fairness,1932.9020113851002,1339.81119238252,1
deontology_test_003359,40,fairness,3627.1022066976,2894.894732416828,1
deontology_test_003364,40,fairness,2432.3277926351,1572.378552386594,1
deontology_test_003365,40,fairness,792.3697848226002,2429.2344812170536,1
deontology_test_003382,40,fairness,-1603.7454495523998,1629.3017594768774,1
deontology_test_003396,40,fairness,-283.2552151773998,1637.1920449859022,1
deontology_test_003410,40,fairness,-946.1985745523998,2650.3038351085165,1
deontology_test_003530,40,fairness,-1020.0520901773998,952.3913697515138,1
deontology_test_003533,40,fairness,-1677.1751370523998,1861.1484670791385,1
deontology_test_003546,40,fairness,-3021.1556058024,470.8606190366858,1
deontology_test_003584,40,fairness,-3501.4915433024,849.5147033490699,1
justice_test_000073,40,fairness,-46.873379239899805,1375.8747374620218,1
justice_test_000080,40,fairness,2045.7223238851002,912.5024151293701,1
justice_test_000233,40,fairness,4889.7779879476,2027.422840083556,1
justice_test_000270,40,fairness,5145.1422457601,1677.5740661866657,1
justice_test_000291,40,fairness,4139.6236910726,1224.5431308297345,1
justice_test_000321,40,fairness,78.9996676351002,1471.3989374723405,1
justice_test_000365,40,fairness,-43.364590177399805,1146.6350331341755,1
justice_test_000439,40,fairness,2598.9313082601,1089.9771061414947,1
justice_test_000460,40,fairness,2632.2125582601,1873.284756184832,1
justice_test_000507,40,fairness,-20.692715177399805,1502.770504839666,1
justice_test_000581,40,fairness,4690.2076754476,1085.1677891975385,1
justice_test_000677,40,fairness,837.9254488851002,1171.814480144625,1
justice_test_000741,40,fairness,1017.7086520101002,1624.0653763763753,1
justice_test_000755,40,fairness,4810.4410738851,1244.5077636827045,1
justice_test_000785,40,fairness,2930.6881441976,3223.227263348906,1
justice_test_000798,40,fairness,-324.6692776773998,2081.2311463857827,1
justice_test_000821,40,fairness,2080.6188082601,2735.454614530179,1
justice_test_000942,40,fairness,2798.1608004476,2352.5979157153824,1
justice_test_001080,40,fairness,1378.1451754476002,1668.3223235634323,1
justice_test_001134,40,fairness,1809.3551363851002,2967.819804808374,1
justice_test_001159,40,fairness,2829.9527926351,673.8054964601325,1
justice_test_001247,40,fairness,1812.0592379476002,1775.3959560262715,1
justice_test_001270,40,fairness,2082.4703707601,870.864305570265,1
justice_test_001281,40,fairness,1603.9908785726002,1323.0574446951643,1
justice_test_001292,40,fairness,2025.0055270101002,1252.0151354709712,1
justice_test_001293,40,fairness,4625.5983004476,2994.838459926833,1
justice_test_001381,40,fairness,2811.8414645101,683.8403711185376,1
justice_test_001422,40,fairness,309.0729098226002,2914.8972905554856,1
justice_test_001502,40,fairness,3106.2565035726,1462.8970878946022,1
justice_test_001539,40,fairness,1513.9303316976002,1478.2276445669615,1
justice_test_001688,40,fairness,1165.5953707601002,2048.7080674040712,1
justice_test_001724,40,fairness,1938.4313082601002,1022.7241485388256,1
justice_test_001743,40,fairness,1561.4576754476002,1118.2960734687338,1
justice_test_001790,40,fairness,768.4313082601002,1628.7635047846516,1
justice_test_001886,40,fairness,2318.6647066976,2261.1299276463255,1
justice_test_002039,40,fairness,825.3815035726002,2119.861552644505,1
justice_test_002059,40,fairness,4627.1402926351,1390.6221758346169,1
justice_test_002142,40,fairness,1887.6236910726002,1797.027254574757,1
justice_test_002189,40,fairness,1946.8395113851002,263.55440649870695,1
justice_test_002196,40,fairness,1193.3815035726002,2059.3960024007483,1
justice_test_002270,40,fairness,1932.5113863851002,1410.0239854702436,1
justice_test_002286,40,fairness,2281.6256441976,901.2459248881419,1
justice_test_002293,40,fairness,2618.9566988851,1743.7586014041208,1
justice_test_002296,40,fairness,1878.2809176351002,2881.6693621613085,1
justice_test_002313,40,fairness,4119.7262301351,864.0975045144473,1
justice_test_002390,40,fairness,1920.8717379476002,1560.748588804566,1
justice_test_002418,40,fairness,-649.0618558023998,1177.5992842147732,1
justice_test_002448,40,fairness,1719.0065035726002,1326.6014712763322,1
justice_test_002451,40,fairness,409.5973238851002,2237.9974858491746,1
justice_test_002465,40,fairness,-113.1360745523998,3164.436058633238,1
justice_test_002503,40,fairness,1181.1715426351002,1783.8817018091615,1
justice_test_002524,40,fairness,1632.5006441976002,2432.469087494853,1
justice_test_002647,40,fairness,1445.6861910726002,1122.430281970565,1
commonsense_test_000032,40,compassion,197.47273950163253,88.74393856119806,1
commonsense_test_000211,40,compassion,-802.72123022493,196.74937827571702,1
commonsense_test_000229,40,compassion,-461.08817358430497,81.24556057698175,1
commonsense_test_000270,40,compassion,-483.53397436555497,239.7952230831205,1
commonsense_test_000291,40,compassion,465.30016259733566,535.0428810254851,1
commonsense_test_000321,40,compassion,-62.35782690461747,171.25445631440695,1
commonsense_test_000322,40,compassion,-230.33866186555497,156.08648984245426,1
commonsense_test_000325,40,compassion,-110.11490698274247,93.36355772025779,1
commonsense_test_000351,40,compassion,-132.55808325227372,52.35400883834192,1
commonsense_test_000463,40,compassion,-393.2486350100862,91.23659677405851,1
commonsense_test_000486,40,compassion,-22.10135717805497,166.5293084651985,1
commonsense_test_000534,40,compassion,345.09957055632003,223.85322243992965,1
commonsense_test_000573,40,compassion,-258.60904760774247,134.9695732347437,1
commonsense_test_000642,40,compassion,127.55123071257003,233.06682003441327,1
commonsense_test_000720,40,compassion,-426.3792502444612,108.15194033684836,1
commonsense_test_000721,40,compassion,86.68630151335128,202.32428800402056,1
commonsense_test_000744,40,compassion,-364.78727026399247,132.48029188755174,1
commonsense_test_000803,40,compassion,-77.02921362336747,236.28186204605066,1
commonsense_test_000864,40,compassion,-234.61978979524247,122.64443082570745,1
commonsense_test_000869,40,compassion,101.30184106413253,217.82197330275378,1
commonsense_test_000889,40,compassion,220.24239282194503,213.46417529991058,1
commonsense_test_000965,40,compassion,-1071.5762717288362,174.66869919605807,1
commonsense_test_001032,40,compassion,-132.01224584992997,169.206796019536,1
commonsense_test_001221,40,compassion,-177.38565893586747,162.50604608377554,1
commonsense_test_001222,40,compassion,-90.46097631867997,414.20499830795967,1
commonsense_test_001293,40,compassion,-323.59525366242997,158.34138954587237,1
commonsense_test_001344,40,compassion,-662.6119162600862,134.91491114798475,1
commonsense_test_001402,40,compassion,-64.90811987336747,119.53810604686711,1
commonsense_test_001417,40,compassion,22.49422387663253,162.76456443111755,1
commonsense_test_001426,40,compassion,296.39314965788253,329.3178144684839,1
commonsense_test_001483,40,compassion,87.82771997038253,163.81651854507248,1
commonsense_test_001498,40,compassion,-182.10593481477372,107.13138835587426,1
commonsense_test_001511,40,compassion,-27.69156713899247,278.2270588965766,1
commonsense_test_001644,40,compassion,-463.82608862336747,184.7673436785626,1
commonsense_test_001650,40,compassion,-764.9323508303987,169.86878413595508,1
commonsense_test_001702,40,compassion,15.435752196945032,89.31803011440961,1
commonsense_test_001813,40,compassion,59.67928247038253,498.43055456422684,1
commonsense_test_001878,40,compassion,72.92079858366378,173.79639523989619,1
commonsense_test_002008,40,compassion,-39.45932836946122,203.68163944746806,1
commonsense_test_002090,40,compassion,162.34505395475753,123.01129787946812,1
commonsense_test_002119,40,compassion,381.7094948727263,190.42584402654853,1
commonsense_test_002179,40,compassion,1362.8855507809294,216.02562248324512,1
commonsense_test_002210,40,compassion,604.2220884599659,266.1336251103899,1
commonsense_test_002266,40,compassion,778.481162353195,432.8931318966525,1
commonsense_test_002506,40,compassion,1123.2125466305388,262.39834516452675,1
commonsense_test_002512,40,compassion,407.2439187008513,280.7505173326947,1
commonsense_test_002567,40,compassion,1036.9655678707732,233.2606901972909,1
commonsense_test_002583,40,compassion,1016.7127297360075,893.3062260116969,1
commonsense_test_002727,40,compassion,680.4901345211638,410.0531984726657,1
commonsense_test_002784,40,compassion,697.4143288571013,108.65186221804451,1
commonsense_test_002966,40,compassion,165.78292016569503,259.3274625925763,1
commonsense_test_002972,40,compassion,592.8702614742888,198.9633972654996,1
commonsense_test_002988,40,compassion,54.17964868132003,199.70507425179144,1
commonsense_test_003024,40,compassion,736.4436257321013,440.0907048241186,1
commonsense_test_003083,40,compassion,669.1604836422575,117.31850018582986,1
commonsense_test_003137,40,compassion,623.9040749508513,297.4941969340523,1
commonsense_test_003315,40,compassion,615.4283059078825,104.04538242869536,1
commonsense_test_003318,40,compassion,412.59627465788253,224.0852176862304,1
commonsense_test_003362,40,compassion,83.52083520475753,303.3812085759915,1
commonsense_test_003437,40,compassion,328.47457055632003,370.20112085938365,1
commonsense_test_003589,40,compassion,419.3958046871794,541.1689776404424,1
commonsense_test_003590,40,compassion,756.8665993649138,314.22423371075905,1
commonsense_test_003599,40,compassion,801.0571511227263,91.33911281137648,1
commonsense_test_003813,40,compassion,733.2256081539763,191.02533021007434,1
deontology_test_000026,40,compassion,71.51210717741378,219.06676871705653,1
deontology_test_000032,40,compassion,-108.79227514680497,106.23575460313644,1
deontology_test_000033,40,compassion,-122.99106665071122,120.56920131504671,1
deontology_test_000070,40,compassion,859.3925087887419,253.80583286114785,1
deontology_test_000093,40,compassion,-89.61362524446122,249.19762872324748,1
deontology_test_000120,40,compassion,535.7624733883513,379.77368404584354,1
deontology_test_000134,40,compassion,-428.40103979524247,270.7529054728649,1
deontology_test_000149,40,compassion,152.07466821257003,127.8541370550265,1
deontology_test_000315,40,compassion,-815.4446799319612,152.37273831280731,1
deontology_test_000387,40,compassion,-51.23178930696122,93.0666373149329,1
deontology_test_000501,40,compassion,-378.63761206086747,85.25981035422821,1
deontology_test_000621,40,compassion,-593.2059714358675,454.4859355375524,1
deontology_test_000644,40,compassion,558.4146340328825,467.5432692018611,1
deontology_test_000650,40,compassion,-161.84580297883622,53.40451910956734,1
deontology_test_000693,40,compassion,351.6677468258513,117.11213053105352,1
deontology_test_000794,40,compassion,84.49373559538253,278.4021057701522,1
deontology_test_000817,40,compassion,198.91274194303878,205.10459191524208,1
deontology_test_000912,40,compassion,176.87990502897628,370.59556306478504,1
deontology_test_000929,40,compassion,936.5162575680388,68.0780534118245,1
deontology_test_000990,40,compassion,-189.77494116242997,235.98299661570692,1
deontology_test_001018,40,compassion,-212.03586645539872,151.59476235685102,1
deontology_test_001123,40,compassion,-268.5801779788362,196.92083968046737,1
deontology_test_001164,40,compassion,89.02095727507003,229.38161819349082,1
deontology_test_001187,40,compassion,-260.31961889680497,265.28241455736077,1
deontology_test_001221,40,compassion,-40.36197729524247,388.13474450842733,1
deontology_test_001228,40,compassion,462.95406274382003,153.87235528945376,1
deontology_test_001255,40,compassion,-394.92862768586747,174.92422558953038,1
deontology_test_001513,40,compassion,264.5746071774138,64.18978613279525,1
deontology_test_001584,40,compassion,-355.9167258303987,434.3900602573733,1
deontology_test_001702,40,compassion,366.26326684538253,171.28316862642598,1
deontology_test_001725,40,compassion,-355.9831524254508,136.12273416225767,1
deontology_test_001728,40,compassion,110.78682641569503,462.0173489730044,1
deontology_test_001746,40,compassion,-146.88020646190913,292.285781592777,1
deontology_test_001788,40,compassion,-47.87394018586747,287.1372823878209,1
deontology_test_001822,40,compassion,-57.49155493196122,157.9825345306364,1
deontology_test_001839,40,compassion,-585.7618796389925,61.276257808145765,1
deontology_test_001937,40,compassion,-1.5308005374299682,198.79333616647534,1
deontology_test_001949,40,compassion,-64.63773413117997,181.83217583081233,1
deontology_test_001957,40,compassion,142.94472436491378,339.1455907032283,1
deontology_test_002037,40,compassion,260.3438942867888,411.1406272208727,1
deontology_test_002044,40,compassion,-204.49076147492997,306.9188116766775,1
deontology_test_002157,40,compassion,-200.21555395539872,174.8632153501727,1
deontology_test_002184,40,compassion,270.4798806149138,98.05642890642646,1
deontology_test_002228,40,compassion,-452.2795187991487,252.32618662330603,1
deontology_test_002315,40,compassion,448.91036157194503,245.32988704484075,1
deontology_test_002389,40,compassion,-166.79251928742997,135.75441586360532,1
deontology_test_002575,40,compassion,-598.8346945803987,292.636207960521,1
deontology_test_002787,40,compassion,-152.75962133821122,238.68075071825794,1
deontology_test_002791,40,compassion,638.064170165695,504.034171630953,1
deontology_test_002813,40,compassion,75.61885766569503,175.00161330030076,1
deontology_test_002861,40,compassion,178.10384301725753,162.63998357193313,1
deontology_test_002889,40,compassion,-544.6592795413362,130.95833680738832,1
deontology_test_003027,40,compassion,-357.1087424319612,49.49836613160359,1
deontology_test_003044,40,compassion,-74.04563208039872,152.9253021973506,1
deontology_test_003069,40,compassion,132.76351098600753,509.76168823963144,1
deontology_test_003126,40,compassion,9.374411864913782,432.4059350954073,1
deontology_test_003188,40,compassion,109.27797631803878,326.52254537374654,1
deontology_test_003246,40,compassion,62.64455346647628,182.7768126852979,1
deontology_test_003264,40,compassion,-173.89383764680497,360.0772514038844,1
deontology_test_003285,40,compassion,-350.6543967288362,51.10267375294152,1
deontology_test_003286,40,compassion,-504.7328879397737,131.6258877854349,1
deontology_test_003359,40,compassion,-282.95084448274247,177.57996062798344,1
deontology_test_003364,40,compassion,-132.67600317414872,142.96648504375653,1
deontology_test_003365,40,compassion,-257.7908713382112,277.7733446149492,1
deontology_test_003382,40,compassion,127.34004907194503,245.70007965654813,1
deontology_test_003396,40,compassion,108.77242211882003,312.11720711641,1
deontology_test_003410,40,compassion,-437.1791770022737,149.2360151263373,1
deontology_test_003530,40,compassion,236.39186791960128,195.14133722197113,1
deontology_test_003533,40,compassion,639.2476418453825,208.94519381545615,1
deontology_test_003546,40,compassion,187.35744409147628,225.26391900743675,1
deontology_test_003584,40,compassion,-385.6130148928987,299.7563877371857,1
justice_test_000073,40,compassion,-593.5038840335237,107.79414203129909,1
justice_test_000080,40,compassion,-180.81333227571122,153.7349100384211,1
justice_test_000233,40,compassion,-71.40964575227372,231.27872659761402,1
justice_test_000270,40,compassion,238.71462182585128,116.08713743723676,1
justice_test_000291,40,compassion,-43.48642797883622,219.01506001570667,1
justice_test_000321,40,compassion,-493.0673605960237,155.12419473923907,1
justice_test_000365,40,compassion,-545.7930686038362,146.6328106789795,1
justice_test_000439,40,compassion,216.93959741178878,378.2923009326491,1
justice_test_000460,40,compassion,71.88539819303878,345.13576175007336,1
justice_test_000507,40,compassion,-510.97953100617997,231.1501482037932,1
justice_test_000581,40,compassion,-118.27927465852372,160.46457937484362,1
justice_test_000677,40,compassion,-267.33744116242997,187.71288737650002,1
justice_test_000741,40,compassion,-294.01224584992997,121.49391507721454,1
justice_test_000755,40,compassion,150.58223657194503,264.5150178329644,1
justice_test_000785,40,compassion,-196.14389868196122,311.127034453943,1
justice_test_000798,40,compassion,-363.1563498538362,78.91877207143969,1
justice_test_000821,40,compassion,-114.09012670930497,319.22520213618645,1
justice_test_000942,40,compassion,-357.4218527835237,361.6470756441873,1
justice_test_001080,40,compassion,36.28780297819503,145.0581835060453,1
justice_test_001134,40,compassion,-107.33762426789872,329.121141285314,1
justice_test_001159,40,compassion,-217.32828588899247,104.05273199412288,1
justice_test_001247,40,compassion,-420.3368918460237,78.3753482270845,1
justice_test_001270,40,compassion,334.93416528288253,315.0069212610419,1
justice_test_001281,40,compassion,-356.5867697757112,131.09461399825378,1
justice_test_001292,40,compassion,-85.72318334992997,115.12187342215599,1
justice_test_001293,40,compassion,362.53084497038253,304.1367126076673,1
justice_test_001381,40,compassion,-301.44364233430497,180.903335216627,1
justice_test_001422,40,compassion,-228.02457495149247,215.5116718913068,1
justice_test_001502,40,compassion,78.22072534147628,196.59075870575515,1
justice_test_001539,40,compassion,1.1709206539762818,214.03813365908044,1
justice_test_001688,40,compassion,-272.3680197757112,291.41052847157135,1
justice_test_001724,40,compassion,-84.52225561555497,65.28500778758675,1
justice_test_001743,40,compassion,-223.26078100617997,124.80385504463376,1
justice_test_001790,40,compassion,-116.91703100617997,552.0822344787086,1
justice_test_001886,40,compassion,-211.02463598664872,254.9189280294795,1
justice_test_002039,40,compassion,-463.1960227053987,216.27666902344714,1
justice_test_002059,40,compassion,301.80721215788253,216.54264599496872,1
justice_test_002142,40,compassion,-487.3292014163362,236.049347234886,1
justice_test_002189,40,compassion,-27.37302465852372,122.44762968698096,1
justice_test_002196,40,compassion,-265.7037131350862,309.49073203300435,1
justice_test_002270,40,compassion,-375.52945776399247,160.08358538890093,1
justice_test_002286,40,compassion,7.287864013351282,122.62523631306998,1
justice_test_002293,40,compassion,-429.67228002961747,205.414017091271,1
justice_test_002296,40,compassion,818.6538613278044,192.82945501930396,1
justice_test_002313,40,compassion,-137.83774633821122,212.3752219153672,1
justice_test_002390,40,compassion,-368.5197531741487,245.82342930151486,1
justice_test_002418,40,compassion,-404.60807104524247,388.4932778573981,1
justice_test_002448,40,compassion,-522.8807150882112,196.9339012247132,1
justice_test_002451,40,compassion,-601.6886374514925,296.8507481222073,1
justice_test_002465,40,compassion,-327.13248510774247,188.36367492524946,1
justice_test_002503,40,compassion,-518.41800756868,221.03447929261355,1
justice_test_002524,40,compassion,-22.13120336946122,135.5716527130381,1
justice_test_002647,40,compassion,-343.7231223147737,83.54909471609211,1
commonsense_test_000032,47,honesty,2469.752737198178,751.9416306709086,1
commonsense_test_000211,47,honesty,1688.7419950106778,2174.076318625445,1
commonsense_test_000229,47,honesty,2720.643362198178,2430.5506578929085,1
commonsense_test_000270,47,honesty,4339.275198135678,1929.05800770444,1
commonsense_test_000291,47,honesty,526.8318387606778,2832.3840224994988,1
commonsense_test_000321,47,honesty,1645.8367215731778,851.1080627048449,1
commonsense_test_000322,47,honesty,2536.562307510678,2167.2294476977518,1
commonsense_test_000325,47,honesty,-1141.4845674893222,416.90947245713585,1
commonsense_test_000351,47,honesty,1537.1218778231778,1935.1093262308166,1
commonsense_test_000463,47,honesty,2769.570120010678,2038.3216308661226,1
commonsense_test_000486,47,honesty,2408.793752823178,594.4859612638477,1
commonsense_test_000534,47,honesty,633.7937528231778,1336.2009644544517,1
commonsense_test_000573,47,honesty,763.1648465731778,1435.9022877472669,1
commonsense_test_000642,47,honesty,26.235159073177783,1263.6778825018805,1
commonsense_test_000720,47,honesty,2348.628713760678,532.410960186521,1
commonsense_test_000721,47,honesty,2300.407034073178,870.0195289341946,1
commonsense_test_000744,47,honesty,2809.244924698178,1015.6036704910447,1
commonsense_test_000803,47,honesty,4215.758596573178,3347.3110213548157,1
commonsense_test_000864,47,honesty,135.97441688567778,1810.0808575998471,1
commonsense_test_000869,47,honesty,3428.639455948178,1488.453318671488,1
commonsense_test_000889,47,honesty,4495.878713760678,1992.8261448083222,1
commonsense_test_000965,47,honesty,1392.1755887606778,1391.5346366966014,1
commonsense_test_001032,47,honesty,-392.3878878018222,1811.5995512238055,1
commonsense_test_001221,47,honesty,2254.645315323178,1616.620469301335,1
commonsense_test_001222,47,honesty,2484.838674698178,1341.12158212313,1
commonsense_test_001293,47,honesty,2588.783010635678,1457.0027524686047,1
commonsense_test_001344,47,honesty,1288.6697293856778,647.8559335283657,1
commonsense_test_001402,47,honesty,-1879.8107393643222,1667.735405250932,1
commonsense_test_001417,47,honesty,646.7175809481778,2158.5266905177054,1
commonsense_test_001426,47,honesty,3590.015432510678,1957.5807215585894,1
commonsense_test_001483,47,honesty,546.5906278231778,1986.9148143301086,1
commonsense_test_001498,47,honesty,201.53301063567778,907.8316743640742,1
commonsense_test_001511,47,honesty,2180.986135635678,3075.9926283507857,1
commonsense_test_001644,47,honesty,993.7419950106778,2197.120457089974,1
commonsense_test_001650,47,honesty,-2050.077340926822,667.3925699856692,1
commonsense_test_001702,47,honesty,3937.519338760678,1055.4015268698977,1
commonsense_test_001813,47,honesty,1392.3416043856778,2348.8713983697594,1
commonsense_test_001878,47,honesty,4161.931448135678,1287.8656523437276,1
commonsense_test_002008,47,honesty,1068.4626981356778,1094.459930996956,1
commonsense_test_002090,47,honesty,3151.591604385678,1911.3044341614357,1
commonsense_test_002119,47,honesty,-3574.644723739322,2206.285356465167,1
commonsense_test_002179,47,honesty,4682.387502823178,6196.836187557856,1
commonsense_test_002210,47,honesty,3490.2140002190113,7487.354411481732,1
commonsense_test_002266,47,honesty,-9142.689645614322,2943.738135830242,1
commonsense_test_002506,47,honesty,-8696.013864364322,2516.9293948003055,1
commonsense_test_002512,47,honesty,4519.249807510678,3704.1430597402814,1
commonsense_test_002567,47,honesty,663.6033231356778,5568.070804521201,1
commonsense_test_002583,47,honesty,-2827.181833114322,5199.416088070935,1
commonsense_test_002727,47,honesty,-3764.937692489322,1367.9472791930739,1
commonsense_test_002784,47,honesty,-3315.633004989322,1258.9227441440823,1
commonsense_test_002966,47,honesty,1731.9792996981778,4490.356410849326,1
commonsense_test_002972,47,honesty,2716.747854385678,3240.5250934119163,1
commonsense_test_002988,47,honesty,2629.868948135678,5600.689562653839,1
commonsense_test_003024,47,honesty,-4788.348825301822,2800.0419706893354,1
commonsense_test_003083,47,honesty,-977.9464815518222,2378.209444652003,1
commonsense_test_003137,47,honesty,-5667.851754989322,878.9856762346445,1
commonsense_test_003315,47,honesty,790.5095731356778,5306.384052525863,1
commonsense_test_003318,47,honesty,19.957815323177783,4527.1863993142915,1
commonsense_test_003362,47,honesty,3751.364065323178,2354.185222006351,1
commonsense_test_003437,47,honesty,965.9988309481778,4759.337063795565,1
commonsense_test_003589,47,honesty,2749.140432510678,4100.468875258474,1
commonsense_test_003590,47,honesty,948.0437528231778,6818.328086907361,1
commonsense_test_003599,47,honesty,-4749.149606551822,2064.163516098758,1
commonsense_test_003813,47,honesty,-5198.628122176822,3443.143560019553,1
deontology_test_000026,47,honesty,-2625.427926864322,2151.4285689297312,1
deontology_test_000032,47,honesty,-1379.1164034268222,2553.3634828068193,1
deontology_test_000033,47,honesty,-1264.3371065518222,1420.3924239535522,1
deontology_test_000070,47,honesty,-1696.5275362393222,2244.0478754733335,1
deontology_test_000093,47,honesty,-3242.832223739322,3557.1768901676664,1
deontology_test_000120,47,honesty,-962.9357393643222,1413.290663851202,1
deontology_test_000134,47,honesty,-241.27558311432222,900.7390052956576,1
deontology_test_000149,47,honesty,-1703.0070284268222,733.0091118439209,1
deontology_test_000315,47,honesty,1548.3943387606778,1705.818189265581,1
deontology_test_000387,47,honesty,-1015.4435518643222,2330.9582152372545,1
deontology_test_000501,47,honesty,-6186.722848739322,2575.805555151597,1
deontology_test_000621,47,honesty,-3407.252145614322,2207.7979491892306,1
deontology_test_000644,47,honesty,-105.24954144765555,2577.693386013229,1
deontology_test_000650,47,honesty,-3041.831247176822,1013.3155078627227,1
deontology_test_000693,47,honesty,-2020.1994112393222,1677.6697534256998,1
deontology_test_000794,47,honesty,-4825.826364364322,2044.693168870539,1
deontology_test_000817,47,honesty,-4818.581247176822,1294.9722550821098,1
deontology_test_000912,47,honesty,-1977.6046846768222,2572.4462142128564,1
deontology_test_000929,47,honesty,1752.1628934481778,2132.476546374938,1
deontology_test_000990,47,honesty,2284.381643448178,874.0676564895211,1
deontology_test_001018,47,honesty,-1176.5656221768222,1248.7952268239005,1
deontology_test_001123,47,honesty,-1225.9562471768222,392.6083770782589,1
deontology_test_001164,47,honesty,-3209.538278426822,401.9397064260731,1
deontology_test_001187,47,honesty,-2310.212106551822,1774.6688847461073,1
deontology_test_001221,47,honesty,-1953.7033174893222,1545.6947265182948,1
deontology_test_001228,47,honesty,275.2615262606778,975.2477988229916,1
deontology_test_001255,47,honesty,-4302.056833114322,1848.4616395951,1
deontology_test_001513,47,honesty,-3396.813669051822,2816.516167240388,1
deontology_test_001584,47,honesty,-5426.106637801822,4532.332830519013,1
deontology_test_001702,47,honesty,-2165.937692489322,4941.873811444848,1
deontology_test_001725,47,honesty,-2534.0346976976557,385.2762284671651,1
deontology_test_001728,47,honesty,-8.931833114322217,511.9069295573255,1
deontology_test_001746,47,honesty,-1415.8810518643222,810.7444796684503,1
deontology_test_001788,47,honesty,-2979.891794051822,948.4805476805305,1
deontology_test_001822,47,honesty,507.6882840731778,796.2992934965789,1
deontology_test_001839,47,honesty,646.9841825106778,2944.5721756919447,1
deontology_test_001937,47,honesty,53.89726844817778,1994.9674940588968,1
deontology_test_001949,47,honesty,1608.5017606356778,1120.5572691000343,1
deontology_test_001957,47,honesty,-3746.993356551822,1245.9365928210943,1
deontology_test_002037,47,honesty,1198.4246121981778,2868.58981846022,1
deontology_test_002044,47,honesty,-7602.160348739322,2354.106091493222,1
deontology_test_002157,47,honesty,-6278.336129989322,1303.9189425182215,1
deontology_test_002184,47,honesty,-1224.4972628018222,1608.0466922647904,1
deontology_test_002228,47,honesty,-1993.1505831143222,1489.4510591868432,1
deontology_test_002315,47,honesty,-2789.833200301822,1280.2337925918064,1
deontology_test_002389,47,honesty,1496.2058621981778,1660.578784741454,1
deontology_test_002575,47,honesty,-3627.216012801822,1738.3535902678457,1
deontology_test_002787,47,honesty,-4216.597848739322,2404.6839655761655,1
deontology_test_002791,47,honesty,-801.8136690518222,419.66110370080895,1
deontology_test_002813,47,honesty,-777.1613253018222,3080.7043042372343,1
deontology_test_002861,47,honesty,-5132.770700301822,2446.2007523697057,1
deontology_test_002889,47,honesty,898.5994168856778,1392.2419026347638,1
deontology_test_003027,47,honesty,-4222.555856551822,2909.7647585898367,1
deontology_test_003044,47,honesty,-4284.554879989322,1876.8154714023624,1
deontology_test_003069,47,honesty,-4759.686715926822,2418.177028914952,1
deontology_test_003126,47,honesty,-3292.277536239322,2579.0210342555265,1
deontology_test_003188,47,honesty,-1398.1574190518222,1984.162045504548,1
deontology_test_003246,47,honesty,-2753.640817489322,1657.8535866951609,1
